#            e                         p                        s                        T
       125.03454439452948        37.50803813694514       315.37441757975085       0.5153955852819653
       125.05340039742565        37.51394855522454       315.41100241018563       0.5154143251516465
       125.07225640032182       37.519858995371024       315.44758591053704       0.5154330629171624
       125.09111240321799        37.52576945738083       315.48416808105117        0.515451798579068
       125.10996840611416       37.531679941250395       315.52074892197396       0.5154705321379187
       125.12882440901033        37.53759044697627        315.5573284335512       0.5154892635942703
        125.1476804119065       37.543500974554924        315.5939066160288       0.5155079929486778
       125.16653641480268       37.549411523982904        315.6304834696523       0.5155267202016963
       125.18539241769885        37.55532209525512        315.6670589946674       0.5155454453538757
       125.20424842059502        37.56123268836535       315.70363319131974       0.5155641684057617
        125.2231044234912        37.56714330330738        315.7402060598546       0.5155828893579001
       125.24196042638737          37.573053940075        315.7767776005174       0.5156016082108363
       125.26081642928355        37.57896459866228        315.8133478135535       0.5156203249651166
       125.27967243217972        37.58487527906305       315.84991669920805       0.5156390396212859
        125.2985284350759        37.59078598127151        315.8864842577262       0.5156577521798904
       125.31738443797207       37.596696705281744       315.92305048935293       0.5156764626414756
       125.33624044086824       37.602607451087984       315.95961539433324       0.5156951710065872
       125.35509644376441        37.60851821868455       315.99617897291205        0.515713877275771
       125.37395244666058         37.6144290080657        316.0327412253342       0.5157325814495723
       125.39280844955675        37.62033981922603        316.0693021518443       0.5157512835285374
       125.41166445245292        37.62625065215998         316.105861752687       0.5157699835132116
        125.4305204553491        37.63216150686208       316.14242002810687       0.5157886814041405
       125.44937645824527        37.63807238332703       316.17897697834843       0.5158073772018699
       125.46823246114144       37.643983281549616         316.215532603656       0.5158260709069457
       125.48708846403761       37.649894201524546         316.252086904274       0.5158447625199132
       125.50594446693378       37.655805143246745        316.2886398804465       0.5158634520413183
       125.52480046982997        37.66171610671112        316.3251915324178       0.5158821394717067
       125.54365647272614       37.667627091912706        316.3617418604319       0.5159008248116239
       125.56251247562231         37.6735380988466        316.3982908647327       0.5159195080616158
       125.58136847851848        37.67944912750802        316.4348385455642       0.5159381892222281
       125.60022448141466         37.6853601778921       316.47138490317025       0.5159568682940062
       125.61908048431083        37.69127124999421       316.50792993779453        0.515975545277496
         125.637936487207        37.69718234380973        316.5444736496807       0.5159942201732433
       125.65679249010317         37.7030934593341        316.5810160390724       0.5160128929817934
       125.67564849299934        37.70900459656284         316.617557106213       0.5160315637036923
       125.69450449589552       37.714915755491575         316.654096851346       0.5160502323394855
       125.71336049879169        37.72082693611594       316.69063527471485       0.5160688988897189
       125.73221650168786        37.72673813843175        316.7271723765626        0.516087563354938
       125.75107250458403        37.73264936243476        316.7637081571325       0.5161062257356885
       125.76992850748022         37.7385606081209        316.8002426166677       0.5161248860325163
       125.78878451037639       37.744471875486106       316.83677575541117       0.5161435442459668
       125.80764051327256         37.7503831645264       316.87330757360576       0.5161622003765857
       125.82649651616873        37.75629447523793       316.90983807149445       0.5161808544249188
        125.8453525190649       37.762205807616915       316.94636724931996       0.5161995063915119
       125.86420852196107        37.76811716165949       316.98289510732496       0.5162181562769104
       125.88306452485725        37.77402853736204       317.01942164575206       0.5162368040816601
       125.90192052775342        37.77993993472103        317.0559468648438       0.5162554498063068
       125.92077653064959       37.785851353732795       317.09247076484263       0.5162740934513959
       125.93963253354576        37.79176279439403        317.1289933459909       0.5162927350174734
       125.95848853644193       37.797674256701285         317.165514608531       0.5163113745050849
        125.9773445393381        37.80358574065104         317.202034552705       0.5163300119147753
       125.99620054223428        37.80949724623801         317.238553178755       0.5163486472470841
       126.01505654513046        37.81540877345605        317.2750704869232       0.5163672805025472
       126.03391254802663        37.82132032229911       317.31158647745144       0.5163859116817012
        126.0527685509228       37.827231892761034       317.34810115058167       0.5164045407850819
       126.07162455381898        37.83314348483596       317.38461450655564       0.5164231678132257
       126.09048055671515        37.83905509851792        317.4211265456151       0.5164417927666687
       126.10933655961132       37.844966733801066       317.45763726800163       0.5164604156459469
        126.1281925625075       37.850878390679775       317.49414667395695       0.5164790364515969
       126.14704856540367        37.85679006914821       317.53065476372245       0.5164976551841544
       126.16590456829984       37.862701769200825        317.5671615375395       0.5165162718441557
       126.18476057119601        37.86861349083213        317.6036669956494       0.5165348864321373
       126.20361657409218        37.87452523403655       317.64017113829357       0.5165534989486349
       126.22247257698835       37.880436998808776         317.676673965713        0.516572109394185
       126.24132857988452       37.886348785143475        317.7131754781488       0.5165907177693237
       126.26018458278071        37.89226059303531       317.74967567584207        0.516609324074587
       126.27904058567688       37.898172422479156       317.78617455903355       0.5166279283105113
       126.29789658857305       37.904084273469955        317.8226721279643       0.5166465304776328
       126.31675259146922       37.909996146002605       317.85916838287494       0.5166651305764876
        126.3356085943654        37.91590804007206        317.8956633240062       0.5166837286076115
